Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0342098981489637,0.0410379014332523,0.0350334358624328,0.0379102897815028,0.0376986428488574,0.036559570778166,0.0376527672929144,0.0381845492011799,0.038523098947201,0.0378306133478313,0.0416319271539568,0.0325098685701179,0.032802230972826,0.0249531909038623,0.0224141689005934,0.0217895175909076,0.0250189666226615,0.0241799187348301,0.0240030664007927,0.0227456280973839,0.0354239062608714,0.0379981118333185,0.0371804176191894,0.0361000266316517,0.0347596973886301,0.0341936179122354,0.0405380853018533,0.0474291236691765,0.057850230113233,0.0595713389942667,0.0583840218352736,..,..,..
"Congo, Dem. Rep.",COD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0883361272169165,0.0467242582110645,0.0386728665552098,0.0479067601489246,0.0531949989864373,0.0487675043295385,0.0514824674493535,0.0506438796241095,0.0495852275267627,0.0444252107226766,0.0336292442720414,0.0312421561071217,0.0319421960455283,0.0375636875632675,0.0353859075208271,0.0390573006692614,0.0391013406100515,0.0410154869290338,0.0410170493286043,0.0389418230200258,0.0399736368901706,0.0439433708048075,0.0398223214302063,0.0539000662686987,0.0675486326218718,0.0410822170168305,0.029732419887336,0.0337552149879134,0.0323112350811435,0.0337148799163223,0.0325847808481787,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Environment Social and Governance (ESG) Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 04/16/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
